ID,Name,Age,Overall,Club,Value,Wage,Preferred Foot,Height,Weight
217759,Lolo,26,63,Real Oviedo,€350K,€2K,Right,6'1,183lbs
220575,PC,24,63,Orlando City SC,€425K,€1K,Left,5'8,161lbs
220831,M. Malsa,22,63,Albacete BP,€475K,€2K,Right,5'10,152lbs
237983,M. Nazarit,20,63,Once Caldas,€725K,€1K,Right,6'1,174lbs
152480,M. Moström,35,63,Molde FK,€160K,€1K,Right,5'10,150lbs
221856,Luo Senwen,25,63,Hebei China Fortune FC,€450K,€3K,Right,6'2,176lbs
238752,F. Weber,23,63,TSV 1860 München,€425K,€1K,Right,6'1,181lbs
242080,G. Guerra,25,63,Club Atlético Huracán,€500K,€1K,Right,6'0,165lbs
179616,L. John-Lewis,29,63,Shrewsbury,€375K,€2K,Right,5'10,190lbs
200609,M. Ziereis,25,63,TSV 1860 München,€475K,€2K,Right,6'1,181lbs
211105,N. Flø,22,63,Vendsyssel FF,€375K,€2K,Left,6'4,183lbs
243105,N. Ependi,27,63,Beijing Renhe FC,€300K,€3K,Left,5'8,152lbs
215971,A. Al Khaibari,28,63,Ettifaq FC,€300K,€5K,Left,5'11,170lbs
221603,R. Mukiibi,26,63,Östersunds FK,€350K,€1K,Right,6'2,187lbs
162211,M. Mikkelsen,32,63,Hobro IK,€290K,€2K,Left,6'0,174lbs
228515,K. Lulić,22,63,Waasland-Beveren,€525K,€2K,Right,6'1,179lbs
230819,O. Shodipo,20,63,Queens Park Rangers,€625K,€2K,Right,5'9,154lbs
233123,A. Soumaoro,21,63,Livorno,€450K,€1K,Right,6'2,168lbs
234915,B. Alston,26,63,St. Johnstone FC,€425K,€2K,Right,6'0,172lbs
239523,M. Rossmann,23,63,Heracles Almelo,€475K,€1K,Right,6'4,198lbs
209572,A. Al Owayshir,27,63,Al Nassr,€290K,€5K,Right,6'1,161lbs
223396,D. MacKinnon,32,63,Hamilton Academical FC,€210K,€2K,Right,5'10,163lbs
229284,D. Widemann,21,63,SpVgg Unterhaching,€525K,€1K,Right,5'10,154lbs
230820,M. Akan,23,63,MKE Ankaragücü,€400K,€3K,Left,5'11,165lbs
234148,W. Janssens,22,63,Sint-Truidense VV,€500K,€2K,Right,6'1,154lbs
237732,O. Velanas,20,63,FC Utrecht,€625K,€3K,Right,6'0,163lbs
242084,Carlos Miguel,21,63,FC Red Bull Salzburg,€525K,€3K,Right,6'4,194lbs
243364,D. Watari,25,63,Sanfrecce Hiroshima,€475K,€3K,Right,5'9,154lbs
210341,D. Iapichino,27,63,Livorno,€300K,€1K,Left,6'0,161lbs
213157,A. Jagiełło,23,63,Piast Gliwice,€500K,€2K,Left,5'7,137lbs
213413,L. Vigouroux,24,63,Swindon Town,€325K,€2K,Right,6'4,170lbs
214181,Y. Filigrana,27,63,Atlético Bucaramanga,€375K,€1K,Right,5'11,176lbs
232101,S. Hernández,21,63,Club Atlas,€575K,€2K,Right,6'0,165lbs
245157,Stoichkov,24,63,RCD Mallorca,€475K,€2K,Right,5'10,165lbs
194725,J. Lindner,30,63,VfL Sportfreunde Lotte,€350K,€1K,Right,5'9,159lbs
209318,B. de Jong,24,63,RSC Anderlecht,€350K,€2K,Right,6'0,179lbs
210854,F. Fallatah,29,63,Al Qadisiyah,€290K,€4K,Right,5'9,139lbs
211622,M. Cichocki,26,63,Zagłębie Sosnowiec,€375K,€1K,Right,6'2,174lbs
213926,A. Kanibolotskyi,30,63,Miedź Legnica,€240K,€1K,Right,6'3,183lbs
173734,J. Wilson,29,63,Lincoln City,€290K,€4K,Right,6'2,181lbs
240550,O. Güçtekin,19,63,Fenerbahçe SK,€725K,€4K,Right,5'8,157lbs
245158,L. Suárez,20,63,Gimnàstic de Tarragona,€575K,€8K,Right,6'1,165lbs
203175,L. Burge,25,63,Coventry City,€350K,€2K,Left,5'11,154lbs
221351,D. Poggenberg,26,63,SG Sonnenhof Großaspach,€375K,€1K,Left,6'0,172lbs
231847,B. Öksüz,22,63,Antalyaspor,€550K,€3K,Left,5'9,165lbs
243111,D. Campos,22,63,Chicago Fire,€400K,€1K,Right,5'10,170lbs
216744,C. Burgess,22,63,Scunthorpe United,€500K,€2K,Left,6'4,179lbs
234152,Sito,21,63,Valencia CF,€500K,€4K,Left,5'11,154lbs
185256,J. Hoffman,29,63,Newcastle Jets,€350K,€1K,Right,6'2,174lbs
198057,E. Frear,27,63,Motherwell,€375K,€2K,Left,5'10,143lbs
232105,R. Peiponen,21,63,HJK Helsinki,€425K,€1K,Right,5'9,152lbs
234921,G. Nutz,24,63,Wolfsberger AC,€500K,€3K,Left,5'7,157lbs
238505,M. Johnston,19,63,Celtic,€800K,€4K,Right,5'9,146lbs
204714,Yu Ji Hoon,30,63,Gyeongnam FC,€270K,€2K,Left,5'8,146lbs
214698,L. Casanova,26,63,Club Deportes Temuco,€375K,€1K,Right,6'0,185lbs
216746,M. Koj,24,63,Górnik Zabrze,€400K,€1K,Right,6'2,179lbs
220074,R. Espejord,22,63,Tromsø IL,€575K,€1K,Right,6'2,190lbs
225450,K. Toner,21,63,St. Patrick's Athletic,€525K,€1K,Left,6'0,165lbs
225962,M. Palacios,21,63,Boyacá Chicó FC,€625K,€1K,Right,5'9,154lbs
227754,Kim Seon Woo,25,63,Jeonnam Dragons,€450K,€2K,Right,5'9,137lbs
233386,P. Yrizar,20,63,Querétaro,€500K,€2K,Left,6'0,157lbs
244394,Clemente,19,63,Real Zaragoza,€725K,€1K,Left,6'0,154lbs
221611,Juan Delgado,24,63,Levante UD,€525K,€4K,Right,6'0,172lbs
241067,A. Romero,22,63,Crotone,€550K,€1K,Right,6'0,165lbs
241835,J. Hornkamp,20,63,SC Heerenveen,€600K,€2K,Right,5'11,165lbs
245419,Joan Monterde,20,63,Levante UD,€600K,€3K,Right,5'6,132lbs
208300,G. Somi,26,63,New England Revolution,€350K,€2K,Left,5'9,148lbs
212140,G. Karlen,23,63,FC Thun,€525K,€3K,Right,6'1,165lbs
235948,G. Martin,27,63,Lillestrøm SK,€400K,€1K,Right,5'11,174lbs
240044,Luan,22,63,SKN St. Pölten,€450K,€3K,Right,6'1,150lbs
235437,Caio César,22,63,Kawasaki Frontale,€500K,€2K,Right,6'4,168lbs
241837,F. Nadalín,20,63,Newell's Old Boys,€550K,€2K,Right,5'9,161lbs
244909,Uxío,27,63,Deportivo de La Coruña,€400K,€2K,Right,6'2,165lbs
223918,B. Comley,22,63,Colchester United,€525K,€3K,Right,5'11,159lbs
225198,A. Al Habib,25,63,Ettifaq FC,€375K,€5K,Right,6'2,185lbs
228526,Hwang ByeongGeun,24,63,Jeonbuk Hyundai Motors,€375K,€1K,Right,6'4,205lbs
236462,L. Faye,20,63,Vitesse,€450K,€2K,Left,5'7,174lbs
223407,M. Al Furayj,30,63,Al Fayha,€240K,€3K,Right,6'2,161lbs
233135,T. Blomeyer,22,63,MSV Duisburg,€475K,€1K,Right,6'3,187lbs
243887,T. Mohr,22,63,SpVgg Greuther Fürth,€550K,€2K,Left,6'0,172lbs
244655,G. Whyte,22,63,Oxford United,€600K,€2K,Right,5'9,143lbs
243888,M. Kuzmanović,22,63,Royal Excel Mouscron,€500K,€2K,Right,5'10,163lbs
224433,K. Burger,23,63,SG Sonnenhof Großaspach,€425K,€1K,Left,6'2,163lbs
237745,H. Miyazawa,29,63,Hokkaido Consadole Sapporo,€350K,€1K,Right,6'0,159lbs
244401,M. Camara,20,63,BSC Young Boys,€725K,€3K,Right,6'3,187lbs
219570,O. Bernal,22,63,La Equidad,€425K,€3K,Right,5'9,168lbs
234162,B. Kirsch,22,63,SpVgg Greuther Fürth,€550K,€2K,Right,5'10,165lbs
205747,M. Sourzac,26,63,Nîmes Olympique,€260K,€3K,Right,6'2,172lbs
224691,Wang Jie,29,63,Tianjin Quanjian FC,€325K,€4K,Right,6'1,183lbs
169907,S. Miller,30,63,Crewe Alexandra,€350K,€4K,Right,5'8,157lbs
237747,T. Arano,25,63,Hokkaido Consadole Sapporo,€500K,€1K,Right,5'11,132lbs
244915,M. Salisu,19,63,Real Valladolid CF,€625K,€2K,Left,6'1,176lbs
120243,P. Gori,38,63,Benevento,€20K,€1K,Right,6'2,183lbs
218292,D. Djigla,22,63,Chamois Niortais Football Club,€500K,€1K,Right,5'9,161lbs
232372,T. Okamoto,26,63,Shonan Bellmare,€375K,€2K,Left,5'9,161lbs
235700,J. Green,23,63,Yeovil Town,€475K,€2K,Right,5'6,159lbs
241588,Toni Moya,20,63,Atlético Madrid,€800K,€6K,Right,5'11,165lbs
235957,J. Gaspar,21,63,AS Monaco,€575K,€7K,Right,5'8,128lbs
237749,D. Suga,19,63,Hokkaido Consadole Sapporo,€525K,€1K,Left,5'7,152lbs
240053,R. Aabid,26,63,AS Béziers,€425K,€1K,Left,5'10,157lbs
186549,E. Benavidez,29,63,Patriotas Boyacá FC,€350K,€1K,Right,5'10,172lbs
189109,A. Cisak,29,63,Sydney FC,€290K,€2K,Right,6'3,205lbs
230070,J. Davenport,19,63,Blackburn Rovers,€725K,€3K,Left,5'10,161lbs
241334,Liu Yiming,23,63,Tianjin Quanjian FC,€450K,€4K,Right,6'3,181lbs
216503,C. Laprevotte,25,63,1. FC Magdeburg,€400K,€3K,Right,5'11,161lbs
231863,Y. Dhanda,19,63,Swansea City,€800K,€3K,Right,5'8,143lbs
233143,L. Sapetti,29,63,Club Atlético Aldosivi,€280K,€2K,Left,5'9,154lbs
241591,Brugui,21,63,Gimnàstic de Tarragona,€600K,€2K,Left,5'8,150lbs
193975,A. Marino,29,63,Lecce,€290K,€1K,Left,6'2,185lbs
223672,P. Malicsek,21,63,SK Rapid Wien,€500K,€2K,Right,5'10,154lbs
229816,F. Schubert,23,63,TSV Hartberg,€525K,€2K,Right,6'4,176lbs
245688,A. Yasser,24,63,Vissel Kobe,€425K,€1K,Left,6'0,170lbs
231865,L. Lämmel,20,63,VfR Aalen,€575K,€1K,Right,5'10,154lbs
168633,D. Grainger,31,63,Carlisle United,€240K,€3K,Left,5'10,172lbs
236217,P. Neumann,20,63,FC Ingolstadt 04,€575K,€3K,Right,6'4,181lbs
246457,C. Ngonge,18,63,Club Brugge KV,€850K,€2K,Left,5'10,143lbs
235450,Domingos Quina,18,63,Watford,€750K,€4K,Right,5'9,146lbs
240826,L. Sörensen,18,63,Stoke City,€675K,€3K,Right,6'1,172lbs
241082,Y. Lawal,20,63,Sporting Lokeren,€575K,€2K,Right,5'8,170lbs
206523,S. McCartan,24,63,Lincoln City,€500K,€2K,Right,5'10,163lbs
229819,M. Rasner,23,63,SKN St. Pölten,€475K,€3K,Right,5'10,159lbs
189115,M. Facchinetti,27,63,FC Thun,€350K,€3K,Left,6'0,176lbs
191675,Park Jong Jin,31,63,Incheon United FC,€325K,€1K,Right,5'10,163lbs
210108,E. Lee,23,63,Luton Town,€500K,€2K,Right,5'11,159lbs
221373,M. Al Saiari,25,63,Al Hazem,€450K,€6K,Right,6'0,185lbs
238269,J. Pendant,21,63,FC Sochaux-Montbéliard,€500K,€1K,Left,5'10,141lbs
245437,A. Gaich,19,63,San Lorenzo de Almagro,€800K,€2K,Right,6'3,174lbs
242110,S. Sosa,18,63,Club Atlético Talleres,€750K,€2K,Left,5'10,157lbs
244158,A. Elogo,23,63,Grenoble Foot 38,€500K,€1K,Right,5'10,159lbs
245438,A. Abdu Jaber,21,63,Al Wehda,€475K,€4K,Right,5'10,154lbs
205759,D. Stojanović,24,63,FC St. Gallen,€375K,€2K,Left,6'5,196lbs
223679,T. Rieder,24,63,SV Darmstadt 98,€425K,€4K,Right,6'1,170lbs
232127,A. Keita,20,63,Stabæk Fotball,€650K,€3K,Right,6'2,154lbs
169919,P. Anderson,29,63,Mansfield Town,€350K,€4K,Right,5'9,143lbs
221632,S. Kind Mikalsen,25,63,Lillestrøm SK,€475K,€1K,Left,6'1,179lbs
166848,N. Danns,35,63,Bury,€150K,€2K,Right,5'9,172lbs
233152,K. Itakura,21,63,Vegalta Sendai,€450K,€1K,Right,6'1,165lbs
215489,M. Derrien,24,63,Red Star FC,€450K,€1K,Right,5'11,170lbs
221633,B. Sørmo,21,63,Kristiansund BK,€475K,€1K,Right,6'2,176lbs
231105,A. Olliero,22,63,FC Nantes,€375K,€3K,Right,6'4,187lbs
239553,T. Bayliss,19,63,Coventry City,€775K,€1K,Right,6'0,172lbs
246465,Guerrero,16,63,CF Rayo Majadahonda,€625K,€1K,Left,5'11,165lbs
215234,I. Quílez,28,63,Club Atlético Aldosivi,€290K,€2K,Right,5'7,165lbs
235970,Mario González,22,63,Villarreal CF,€550K,€5K,Right,6'0,150lbs
221379,S. Herrera,23,63,Atlético Huila,€525K,€1K,Right,5'11,157lbs
225731,A. Diop,26,63,Kristiansund BK,€425K,€1K,Right,6'5,165lbs
200900,S. Murray,24,63,Vejle Boldklub,€475K,€2K,Right,5'9,150lbs
202180,L. McAlinden,24,63,Cheltenham Town,€475K,€3K,Left,6'1,163lbs
202436,J. Tjørnelund,26,63,Hobro IK,€375K,€2K,Left,6'0,172lbs
165316,M. Timlin,33,63,Stevenage,€220K,€3K,Left,5'10,163lbs
236996,A. Akkaynak,19,63,Willem II,€775K,€1K,Right,5'11,170lbs
211141,N. Al Subhi,28,63,Al Fayha,€300K,€4K,Left,5'11,163lbs
216773,R. Anane-Gyasi,23,63,Stabæk Fotball,€500K,€1K,Right,5'11,165lbs
222405,L. Kinsella,22,63,Walsall,€500K,€2K,Right,5'9,165lbs
101317,M. Ratajczak,36,63,SC Paderborn 07,€50K,€1K,Right,6'2,187lbs
234437,Diga,20,63,CD Feirense,€500K,€2K,Right,5'8,152lbs
240837,M. Yandaş,23,63,Sivasspor,€525K,€3K,Right,5'9,161lbs
241093,S. Oum Gouet,20,63,SCR Altach,€500K,€2K,Right,6'1,168lbs
241349,Tian Yinong,27,63,Jiangsu Suning FC,€425K,€4K,Right,5'11,161lbs
243909,A. Omar,25,63,KSV Cercle Brugge,€375K,€3K,Left,5'9,154lbs
207558,M. Broberg,27,63,Odds BK,€375K,€1K,Right,6'1,163lbs
211398,M. Caillard,24,63,En Avant de Guingamp,€375K,€3K,Right,6'3,190lbs
216518,H. Bonmann,24,63,TSV 1860 München,€375K,€1K,Right,6'4,181lbs
232646,C. Bravo,21,63,Club Atlético Banfield,€550K,€2K,Left,5'7,159lbs
243142,H. Rashidi,23,63,AIK,€400K,€2K,Right,5'9,152lbs
182470,Yu Ziqian,33,63,Dalian YiFang FC,€190K,€2K,Right,6'4,168lbs
206535,P. Digby,23,63,Forest Green Rovers,€400K,€3K,Right,6'5,154lbs
209607,G. Fabiano,33,63,Venezia FC,€220K,€1K,Right,5'6,150lbs
213959,E. Andersson,22,63,IK Sirius,€550K,€1K,Left,5'10,163lbs
225479,A. Gordyushenko,21,63,PFC CSKA Moscow,€700K,€1K,Right,5'9,157lbs
235207,S. Reddemann,22,63,SV Wehen Wiesbaden,€450K,€2K,Left,6'3,174lbs
240583,C. Lakin,19,63,Birmingham City,€775K,€3K,Left,5'9,154lbs
189895,Vallès,28,63,Sandefjord Fotball,€375K,€1K,Left,6'3,185lbs
188360,T. Kruse,35,63,FC Energie Cottbus,€90K,€1K,Left,6'1,165lbs
239817,B. Soumaré,19,63,LOSC Lille,€775K,€3K,Right,6'2,181lbs
230858,S. Perisan,20,63,Padova,€425K,€2K,Right,6'4,183lbs
237770,Y. Hasegawa,30,63,Shimizu S-Pulse,€350K,€1K,Right,6'2,172lbs
239306,J. Bataille,19,63,KV Oostende,€650K,€2K,Right,5'9,157lbs
242634,I. Twum,20,63,IK Start,€800K,€1K,Right,5'9,139lbs
207563,P. Diouf,29,63,Kalmar FF,€375K,€1K,Right,5'11,157lbs
152523,S. Flinders,32,63,Cheltenham Town,€210K,€2K,Right,6'4,192lbs
158667,T. Bröker,33,63,SC Fortuna Köln,€220K,€1K,Right,6'2,190lbs
229067,N. Rehnen,21,63,SC Fortuna Köln,€500K,€2K,Right,6'3,181lbs
229579,A. Accardi,22,63,Palermo,€475K,€1K,Right,5'11,165lbs
185291,K. Debaty,29,63,Waasland-Beveren,€290K,€2K,Right,6'2,176lbs
224204,S. Kroll,21,63,VfL Sportfreunde Lotte,€425K,€1K,Right,6'3,192lbs
228044,F. Krogstad,23,63,Lillestrøm SK,€525K,€1K,Right,5'11,176lbs
236492,Pedro Díaz,20,63,Real Sporting de Gijón,€625K,€2K,Right,5'11,165lbs
243660,A. Kubalas,26,63,MKE Ankaragücü,€375K,€4K,Right,6'1,172lbs
181452,O. Sissoko,30,63,Le Havre AC,€240K,€1K,Right,6'2,185lbs
183244,A. Redmayne,29,63,Sydney FC,€250K,€2K,Right,6'4,183lbs
189900,L. O'Neill,26,63,Gillingham,€350K,€2K,Right,6'0,159lbs
211917,S. Braun,29,63,SC Preußen Münster,€290K,€1K,Left,5'11,161lbs
213709,Isi,22,63,Granada CF,€550K,€2K,Right,5'7,134lbs
169933,S. Laird,30,63,Forest Green Rovers,€270K,€3K,Left,6'0,183lbs
239565,M. Grösch,24,63,FC Carl Zeiss Jena,€425K,€1K,Right,6'2,176lbs
184013,M. Bartley,31,63,Hibernian,€325K,€2K,Right,5'11,174lbs
187341,R. Nilsson,29,63,Trelleborgs FF,€350K,€1K,Right,6'0,176lbs
137166,P. Jones,32,63,Fleetwood Town,€210K,€2K,Right,6'3,183lbs
208590,M. Armellino,28,63,Lecce,€375K,€1K,Right,5'9,165lbs
223694,E. Marxen,27,63,Randers FC,€350K,€3K,Left,6'1,176lbs
224462,Tan Tiancheng,27,63,Changchun Yatai FC,€425K,€3K,Right,5'10,154lbs
225998,A. McEneff,22,63,Shamrock Rovers,€550K,€1K,Right,5'9,154lbs
171982,C. Andrew,31,63,Rochdale,€325K,€1K,Left,6'2,181lbs
244175,H. Amin,26,63,SV Meppen,€350K,€1K,Left,5'9,152lbs
244431,R. Mišlov,30,63,SKN St. Pölten,€270K,€3K,Right,6'3,170lbs
231376,M. Berrío,21,63,Atlético Huila,€625K,€1K,Right,5'11,165lbs
213969,M. Pinnock,23,63,AFC Wimbledon,€500K,€2K,Left,6'0,152lbs
242129,R. Lemus,26,63,Itagüí Leones FC,€450K,€1K,Left,5'7,152lbs
51921,A. Chambers,37,63,Walsall,€120K,€1K,Right,5'10,157lbs
226770,J. Barny,28,63,Hammarby IF,€375K,€2K,Right,5'10,172lbs
237266,M. Epps,23,63,Philadelphia Union,€500K,€2K,Right,5'10,154lbs
239826,O. Gaines,20,63,SV Darmstadt 98,€650K,€3K,Right,5'11,163lbs
177618,J. Wright,28,63,Bradford City,€375K,€3K,Right,6'1,163lbs
244434,P. Siegl,24,63,TSV Hartberg,€400K,€2K,Right,6'1,165lbs
192466,M. Marrone,31,63,Adelaide United,€240K,€1K,Right,5'10,172lbs
150995,B. Rotenberg,32,63,Lokomotiv Moscow,€200K,€1K,Right,6'2,185lbs
224211,S. Mmaee,21,63,Sint-Truidense VV,€450K,€2K,Right,5'11,183lbs
226259,L. Andrenacci,23,63,Brescia,€350K,€1K,Right,6'2,170lbs
233171,T. Ishikawa,26,63,Shonan Bellmare,€400K,€1K,Right,5'9,146lbs
238803,T. Baumgart,20,63,FC Erzgebirge Aue,€600K,€1K,Right,5'11,159lbs
239571,T. Handwerker,20,63,FC Groningen,€650K,€3K,Left,6'0,179lbs
241619,Huang Zichang,21,63,Jiangsu Suning FC,€600K,€3K,Right,5'8,148lbs
244947,L. Pons,28,63,San Martin de Tucumán,€375K,€3K,Right,5'11,165lbs
214740,G. Alucema,25,63,CD Everton de Viña del Mar,€375K,€1K,Right,5'9,163lbs
215252,P. Heredia,28,63,Belgrano de Córdoba,€300K,€2K,Right,6'0,187lbs
226260,A. Cistana,21,63,Brescia,€525K,€1K,Right,5'10,172lbs
245716,S. Essende,20,63,KAS Eupen,€650K,€10K,Right,6'4,192lbs
221141,A. Bakayoko,22,63,Coventry City,€500K,€2K,Left,6'4,187lbs
228309,Montoro,23,63,UD Almería,€425K,€2K,Right,5'11,176lbs
235221,Tang Shi,23,63,Guangzhou Evergrande Taobao FC,€525K,€3K,Left,5'9,130lbs
235222,S. Horemans,20,63,Excelsior,€550K,€3K,Right,6'0,159lbs
244950,J. Rodríguez,24,63,San Martín de San Juan,€450K,€2K,Right,6'2,168lbs
200663,O. Tounkara,28,63,La Berrichonne de Châteauroux,€375K,€2K,Right,6'1,176lbs
155351,Choi Jae Soo,35,63,Gyeongnam FC,€80K,€1K,Left,5'9,150lbs
229079,J. McNerney,28,63,Crawley Town,€325K,€2K,Right,6'4,185lbs
232919,N. Fujita,31,63,Vissel Kobe,€325K,€2K,Right,5'9,159lbs
234967,D. Giraldo,20,63,Rionegro Águilas,€725K,€1K,Right,5'8,154lbs
227288,J. Flores,22,63,Östersunds FK,€525K,€8K,Right,5'11,165lbs
243928,S. Gbegnon,26,63,AS Béziers,€400K,€1K,Right,6'2,165lbs
149721,G. Rogers,36,63,Dundalk,€50K,€1K,Right,6'2,192lbs
237529,Maximiano,23,63,Minnesota United FC,€475K,€1K,Right,5'11,165lbs
239833,M. Al Dhaw,24,63,Ohod Club,€475K,€4K,Right,5'7,148lbs
204762,T. Schilk,26,63,Hallescher FC,€375K,€1K,Right,6'2,165lbs
221658,A. Sharahili,24,63,Al Hilal,€475K,€5K,Left,6'1,165lbs
179930,S. Pawłowski,31,63,Zagłębie Sosnowiec,€325K,€1K,Right,5'9,152lbs
193754,K. Schwertfeger,29,63,KFC Uerdingen 05,€290K,€2K,Right,6'2,172lbs
226267,E. Baldini,21,63,Ascoli,€625K,€1K,Right,5'10,161lbs
235483,O. Framelin,21,63,CD Nacional,€375K,€1K,Right,6'1,181lbs
236507,T. Conechny,20,63,Portland Timbers,€825K,€3K,Left,5'7,143lbs
208348,K. Osyra,25,63,Miedź Legnica,€425K,€1K,Right,6'3,165lbs
240092,F. Cernuto,26,63,Venezia FC,€375K,€1K,Right,5'11,159lbs
241628,N. Pierini,19,63,Spezia,€800K,€5K,Right,5'9,154lbs
245212,R. Uldrikis,20,63,FC Sion,€825K,€5K,Right,6'6,203lbs
228573,P. Wilson,21,63,GIF Sundsvall,€600K,€1K,Right,6'0,163lbs
232413,A. Dijksteel,21,63,Charlton Athletic,€550K,€2K,Right,6'0,159lbs
234717,S. Pérez,27,63,CD Palestino,€290K,€1K,Right,5'11,190lbs
208350,S. Larsen,30,63,IK Start,€270K,€1K,Right,6'4,185lbs
240350,F. Barrientos,21,63,CD Palestino,€700K,€1K,Right,5'7,132lbs
216287,J. Putze,23,63,VfL Sportfreunde Lotte,€425K,€1K,Right,6'1,172lbs
220895,A. Al Sulayhim,24,63,Al Shabab,€425K,€5K,Right,5'7,139lbs
229343,Wanderson,29,63,Jeonnam Dragons,€350K,€2K,Left,5'8,132lbs
235999,L. García,20,63,Sevilla FC,€425K,€2K,Right,6'0,172lbs
245215,S. Pino,24,63,CD Universidad de Concepción,€525K,€1K,Right,6'6,207lbs
232928,Y. Matsushita,24,63,Vissel Kobe,€500K,€2K,Left,5'9,148lbs
189408,L. Rath,26,63,SV Mattersburg,€375K,€4K,Left,6'0,176lbs
148705,E. Mjelde,34,63,Sandefjord Fotball,€180K,€1K,Left,5'11,163lbs
166113,D. Buchanan,32,63,Northampton Town,€200K,€3K,Left,5'8,148lbs
238049,P. Pomykal,18,63,FC Dallas,€750K,€1K,Left,5'7,146lbs
186849,J. O'Brien,30,63,Bradford City,€350K,€3K,Right,5'10,141lbs
227554,Y. Tanaka,32,63,Cerezo Osaka,€200K,€2K,Right,5'11,170lbs
190690,B. Babiarz,29,63,Zagłębie Sosnowiec,€290K,€1K,Right,5'6,150lbs
192738,M. Sans,30,63,Chamois Niortais Football Club,€270K,€1K,Right,6'3,190lbs
200931,Fran Cruz,27,63,Miedź Legnica,€300K,€1K,Right,6'0,161lbs
204515,S. Sama,25,63,Heracles Almelo,€425K,€2K,Right,6'2,192lbs
238563,D. Wiebe,24,63,SC Preußen Münster,€400K,€1K,Right,6'2,172lbs
245219,Juan Hernández,23,63,Cádiz CF,€500K,€4K,Left,5'10,159lbs
172516,M. Spelmann,31,63,Aarhus GF,€325K,€3K,Right,5'9,159lbs
242660,J. Beyer,18,63,Borussia Mönchengladbach,€675K,€2K,Right,6'2,176lbs
198373,S. Robinson,26,63,Livingston FC,€425K,€2K,Right,5'6,150lbs
228325,O. Berg,24,63,GIF Sundsvall,€475K,€1K,Right,5'10,163lbs
233445,J. Arctander Moe,22,63,Stabæk Fotball,€475K,€1K,Left,5'9,154lbs
239077,T. Hagn,23,63,SpVgg Unterhaching,€500K,€1K,Left,6'1,179lbs
242661,H. Camara,20,63,Al Qadisiyah,€825K,€3K,Right,6'0,179lbs
245989,Alberto Espeso,20,63,Real Sporting de Gijón,€575K,€1K,Left,5'8,141lbs
231910,Kim Gun Hee,23,63,Sangju Sangmu FC,€525K,€2K,Right,6'0,157lbs
239078,S. Schimmer,24,63,SpVgg Unterhaching,€500K,€1K,Right,6'1,165lbs
239334,Paulo Vitor,19,63,Albacete BP,€800K,€1K,Right,5'6,143lbs
243430,David Alba,19,63,Getafe CF,€550K,€2K,Right,5'11,170lbs
218343,R. Hedges,22,63,Barnsley,€575K,€2K,Left,6'1,143lbs
226791,T. Moore,21,63,Southend United,€500K,€5K,Right,6'0,176lbs
236775,W. Viitala,26,63,Malmö FF,€350K,€1K,Right,6'3,192lbs
238055,A. Al Najjar,21,63,Al Ittihad,€650K,€5K,Right,5'9,150lbs
241127,Gonzalo Pereira,21,63,CF Reus Deportiu,€475K,€1K,Right,5'11,165lbs
229353,M. Ristl,21,63,VfR Aalen,€450K,€1K,Right,5'10,170lbs
233705,J. Lungi Sørensen,20,63,Esbjerg fB,€625K,€2K,Right,5'11,163lbs
234473,D. Tshiembe,26,63,Hamilton Academical FC,€375K,€2K,Right,6'2,187lbs
240361,I. De Santis,21,63,Ascoli,€575K,€1K,Right,6'0,183lbs
187113,L. Krogh Gerson,28,63,IFK Norrköping,€300K,€2K,Right,6'2,168lbs
190441,V. Bindia,28,63,Sandefjord Fotball,€290K,€1K,Right,5'6,152lbs
229354,A. Ferati,20,63,Hamburger SV,€625K,€2K,Left,5'7,157lbs
231402,M. Penney,20,63,Sheffield Wednesday,€725K,€4K,Left,5'9,141lbs
239338,A. Ibrahimaj,26,63,KFC Uerdingen 05,€400K,€2K,Right,5'11,163lbs
244202,R. Lamie,25,63,Livingston FC,€400K,€1K,Left,6'2,187lbs
183530,J. Smith,31,63,Crawley Town,€325K,€2K,Right,6'0,172lbs
230635,D. Soto,19,63,CD Universidad de Concepción,€700K,€1K,Left,5'7,154lbs
209644,T. Vincensini,24,63,Valenciennes FC,€375K,€1K,Right,6'0,174lbs
210924,A. Al Barakah,27,63,Al Fayha,€300K,€4K,Right,5'9,152lbs
239852,D. Barreto,25,63,Alianza Petrolera,€475K,€1K,Right,5'11,170lbs
243948,A. Andrianarimanana,27,63,Kaizer Chiefs,€425K,€1K,Right,5'10,181lbs
244972,Ricardo Schutte,20,63,Rio Ave FC,€575K,€2K,Right,5'11,157lbs
239597,D. Jubitana,19,63,Waasland-Beveren,€650K,€1K,Left,5'8,152lbs
244205,M. Salas,20,63,CD O'Higgins,€600K,€1K,Left,5'8,176lbs
221167,C. Dummigan,22,63,Oldham Athletic,€475K,€3K,Right,5'11,154lbs
226543,R. Córdoba,28,63,Jaguares de Córdoba,€325K,€1K,Right,6'0,165lbs
228847,C. Lindquist,22,63,Strømsgodset IF,€450K,€1K,Right,5'11,152lbs
231407,S. Donnellan,21,63,Yeovil Town,€475K,€1K,Right,6'0,152lbs
232175,D. Kozica,25,63,Djurgårdens IF,€475K,€1K,Right,5'11,172lbs
237551,T. Ephestion,23,63,US Orléans Loiret Football,€500K,€1K,Left,6'2,192lbs
